2018-05-24 09:05:16,starting in C:\Users\TestAdmin\Documents\RanSim\TestDirectory\Scenarios\StrongCryptor\
2018-05-24 09:05:16,Processing 29 files
2018-05-24 09:05:21,processing C:\Users\TestAdmin\Documents\RanSim\TestDirectory\Scenarios\StrongCryptor-TestFiles\c10.png
2018-05-24 09:05:21,processed C:\Users\TestAdmin\Documents\RanSim\TestDirectory\Scenarios\StrongCryptor-TestFiles\c10.png
2018-05-24 09:05:21,processing C:\Users\TestAdmin\Documents\RanSim\TestDirectory\Scenarios\StrongCryptor-TestFiles\c11.png
2018-05-24 09:05:21,processed C:\Users\TestAdmin\Documents\RanSim\TestDirectory\Scenarios\StrongCryptor-TestFiles\c11.png
2018-05-24 09:05:21,processing C:\Users\TestAdmin\Documents\RanSim\TestDirectory\Scenarios\StrongCryptor-TestFiles\c12.png
2018-05-24 09:05:21,processed C:\Users\TestAdmin\Documents\RanSim\TestDirectory\Scenarios\StrongCryptor-TestFiles\c12.png
2018-05-24 09:05:21,processing C:\Users\TestAdmin\Documents\RanSim\TestDirectory\Scenarios\StrongCryptor-TestFiles\img10.jpg
2018-05-24 09:05:21,processed C:\Users\TestAdmin\Documents\RanSim\TestDirectory\Scenarios\StrongCryptor-TestFiles\img10.jpg
2018-05-24 09:05:22,processing C:\Users\TestAdmin\Documents\RanSim\TestDirectory\Scenarios\StrongCryptor-TestFiles\img11.jpg
2018-05-24 09:05:22,processed C:\Users\TestAdmin\Documents\RanSim\TestDirectory\Scenarios\StrongCryptor-TestFiles\img11.jpg
2018-05-24 09:05:22,processing C:\Users\TestAdmin\Documents\RanSim\TestDirectory\Scenarios\StrongCryptor-TestFiles\img12.jpg
2018-05-24 09:05:22,processed C:\Users\TestAdmin\Documents\RanSim\TestDirectory\Scenarios\StrongCryptor-TestFiles\img12.jpg
2018-05-24 09:05:22,processing C:\Users\TestAdmin\Documents\RanSim\TestDirectory\Scenarios\StrongCryptor-TestFiles\img20.jpg
2018-05-24 09:05:22,processed C:\Users\TestAdmin\Documents\RanSim\TestDirectory\Scenarios\StrongCryptor-TestFiles\img20.jpg
